,CNV_MIR335,CNV_JUND,CNV_FOXP2,CNV_TFAP2C,CNV_FOSL1,CNV_MIR16-2,CNV_PLAUR,MIR335,JUND,FOXP2,TFAP2C,FOSL1,MIR16-2,PLAUR,T0_MIR335,T0_JUND,T0_FOXP2,T0_TFAP2C,T0_FOSL1,T0_MIR16-2,T0_PLAUR
HS863T,1.00041597480187,2,2,2,2,1.0199511098685,2,6.0925455,5.77346892790519,0.321928094887362,0.0840642647884745,6.79090233319204,6.249066,6.57984388621158,6.0925455,5.77346892790519,0.321928094887362,0.0840642647884745,6.79090233319204,6.249066,6.57984388621158
CHP212,1.03289957992141,2,2,2,2,1.02476989578761,2,6.8961506,5.3212065669699,0,4.58676474335514,5.8760257327227,8.350762,3.7771566660045,6.8961506,5.3212065669699,0,4.58676474335514,5.8760257327227,8.350762,3.7771566660045
NCIH2405,1.24340820148958,1,2,3,2,1.04167122335864,2,6.335569,4.29865831556452,1.66902676550963,2.35614381022527,6.68144926531496,7.1087337,6.91611831474902,6.335569,4.29865831556452,1.66902676550963,2.35614381022527,6.68144926531496,7.1087337,6.91611831474902
SUPT11,1.12202125042178,2,2,2,2,1.12904266136768,2,6.058533,6.98379168316578,0,0.111031312388744,1.18903382439002,5.9972925,3.0071955014042,6.058533,6.98379168316578,0,0.111031312388744,1.18903382439002,5.9972925,3.0071955014042
COV434,0.999861380172504,2,2,2,2,1.00639733012208,2,5.8313704,6.48767927890162,0.176322772640463,0.0840642647884745,0.389566811762726,5.8809304,0.84799690655495,5.8313704,6.48767927890162,0.176322772640463,0.0840642647884745,0.389566811762726,5.8809304,0.84799690655495
OCILY19,0.971846252144469,2,2,2,2,0.996264001498192,2,5.8499994,5.63343121035563,0,0.0426443374084937,3.05658352836637,7.860839,3.69710657447698,5.8499994,5.63343121035563,0,0.0426443374084937,3.05658352836637,7.860839,3.69710657447698
TO175T,1.00090149743949,2,2,2,2,1.01031137788156,2,6.1034975,7.55612281784117,0.704871964456353,0.124328135002202,6.83869970177424,5.9295545,5.74173662382664,6.1034975,7.55612281784117,0.704871964456353,0.124328135002202,6.83869970177424,5.9295545,5.74173662382664
KG1C,1.51456133084689,3,4,4,2,0.822678131905787,3,6.2191687,5.30597052098439,0.443606651475615,2.16349873228288,6.59141014298214,6.2191687,7.26134275618808,6.2191687,5.30597052098439,0.443606651475615,2.16349873228288,6.59141014298214,6.2191687,7.26134275618808
NCIH1341,1.5664513891301,2,3,2,2,0.851335679382856,2,6.1127,5.98550043030489,0.6959938131099,4.20789285164133,1.80322703643493,6.051372,3.674686619928,6.1127,5.98550043030489,0.6959938131099,4.20789285164133,1.80322703643493,6.051372,3.674686619928
NALM19,0.973869252239555,2,2,2,2,0.979623983489196,2,6.2301645,4.96901230751632,0.0426443374084937,0.0565835283663675,0.748461233004036,5.900867,3.5668151540109,6.2301645,4.96901230751632,0.0426443374084937,0.0565835283663675,0.748461233004036,5.900867,3.5668151540109
HS229T,1.01938568566298,2,2,2,2,1.01585887911355,2,5.9981956,6.14343423678486,0.432959407276106,0.55581615506164,8.1643538713639,5.939697,6.95756641592564,5.9981956,6.14343423678486,0.432959407276106,0.55581615506164,8.1643538713639,5.939697,6.95756641592564
JHOS2,0.506628450079543,2,2,3,2,1.86425601969049,1,6.1224656,5.28872767951457,0.31034012061215,4.38887833881199,4.06091204958787,6.3432302,3.16027483140859,6.1224656,5.28872767951457,0.31034012061215,4.38887833881199,4.06091204958787,6.3432302,3.16027483140859
HS729,0.982003451242119,2,2,2,2,0.968282549908398,2,6.0435195,7.43036891474613,0.641546029087524,0.443606651475615,7.07820419046729,6.9501185,6.49601487343776,6.0435195,7.43036891474613,0.641546029087524,0.443606651475615,7.07820419046729,6.9501185,6.49601487343776
HS274T,1.03332924011952,2,2,2,2,0.995573683188195,2,5.958379,6.39900014826113,0.0143552929770701,0.0143552929770701,6.7636771418966,6.0630713,6.30633516019798,5.958379,6.39900014826113,0.0143552929770701,0.0143552929770701,6.7636771418966,6.0630713,6.30633516019798
HS940T,0.996885697220376,2,2,2,2,0.98472992087913,2,6.1464925,5.98253731439927,0.137503523749935,1.82374936030827,6.42307387908937,6.9860697,6.04045412134962,6.1464925,5.98253731439927,0.137503523749935,1.82374936030827,6.42307387908937,6.9860697,6.04045412134962
CHP126,1.61518565188165,2,3,2,2,0.956342966757825,2,6.184082,6.48751850606578,0,0.0285691521967709,0.773996325111173,5.8938475,4.17072627613155,6.184082,6.48751850606578,0,0.0285691521967709,0.773996325111173,5.8938475,4.17072627613155
8MGBA,0.907267572458038,2,2,3,3,1.31494276020507,2,6.38284,6.39231742277876,0.356143810225275,0.321928094887362,6.31233843931605,6.713696,5.52230689287139,6.38284,6.39231742277876,0.356143810225275,0.321928094887362,6.31233843931605,6.713696,5.52230689287139
CFPAC1,1.12685352673945,2,2,2,2,1.26102772923155,2,6.3257103,4.99729240763651,0.650764559116902,2.21723071622067,7.36710892427579,7.1684213,6.95791459863299,6.3257103,4.99729240763651,0.650764559116902,2.21723071622067,7.36710892427579,7.1684213,6.95791459863299
PANC0327,1.04935294257841,4,3,4,4,1.54103539658073,3,5.83289,4.27052894238072,0.16349873228288,2.08065766334523,7.72989260392806,5.89069,6.96878197383005,5.83289,4.27052894238072,0.16349873228288,2.08065766334523,7.72989260392806,5.89069,6.96878197383005
PFEIFFER,0.968618189226628,2,2,2,2,0.948092679627907,2,6.0478873,3.11103131238874,0,0.070389327891398,0.594548549550354,6.0478873,1.22032995487956,6.0478873,3.11103131238874,0,0.070389327891398,0.594548549550354,6.0478873,1.22032995487956
SNU308,1.26751252203442,3,4,4,3,1.28565183323807,3,6.0952916,5.47248777146274,0,1.43829285157915,7.14608493861619,6.754086,4.68873986801449,6.0952916,5.47248777146274,0,1.43829285157915,7.14608493861619,6.754086,4.68873986801449
CAL29,1.03168317930136,2,3,6,5,1.44292868686163,3,6.307064,5.29829173062012,0.111031312388744,4.82119997805645,5.64299031296116,8.154363,5.01435529297707,6.307064,5.29829173062012,0.111031312388744,4.82119997805645,5.64299031296116,8.154363,5.01435529297707
RERFGC1B,0.792839090123715,4,3,4,4,1.19159997629505,4,5.861955,6.02192383855476,2.99457972421575,4.92029330021101,1.38404980679516,5.9754467,4.61706334388818,5.861955,6.02192383855476,2.99457972421575,4.92029330021101,1.38404980679516,5.9754467,4.61706334388818
SKLMS1,1.23541863712693,2,2,2,2,1.1144253649666,2,6.7051487,6.1108225740478,1.32192809488736,1.20163386116965,8.54051554732493,7.0116744,6.09845324630927,6.7051487,6.1108225740478,1.32192809488736,1.20163386116965,8.54051554732493,7.0116744,6.09845324630927
THP1,0.997023904502027,2,2,2,2,0.990274228975089,2,7.543341,4.67299099382775,4.52418907844937,0.321928094887362,3.41413553298445,6.146289,4.95279947789994,7.543341,4.67299099382775,4.52418907844937,0.321928094887362,3.41413553298445,6.146289,4.95279947789994
T47D,0.738106039456229,2,2,4,4,1.43544693640697,2,5.8887434,5.36211916672566,0.722466024471091,5.91767043436176,0.400537929583729,8.489527,1.9560566524124,5.8887434,5.36211916672566,0.722466024471091,5.91767043436176,0.400537929583729,8.489527,1.9560566524124
HS578T,1.1665919305403,3,3,3,3,1.42197884310863,3,5.9274225,5.97613447283165,0.22650852980868,2.21723071622067,7.24393560156686,5.792595,7.01402047031493,5.9274225,5.97613447283165,0.22650852980868,2.21723071622067,7.24393560156686,5.792595,7.01402047031493
SKNSH,1.48092645907074,2,3,2,2,0.955349153844732,2,5.8604665,5.83415498140132,0,0.0840642647884745,6.60229058486114,6.1133256,6.71740225068988,5.8604665,5.83415498140132,0,0.0840642647884745,6.60229058486114,6.1133256,6.71740225068988
HCC2935,1.66462821989974,2,3,2,1,1.17633583702054,2,5.9183865,5.77399632511117,0.070389327891398,5.20945336562895,3.90496571868403,5.987776,5.27164977245721,5.9183865,5.77399632511117,0.070389327891398,5.20945336562895,3.90496571868403,5.987776,5.27164977245721
JM1,1.34602014315313,2,3,3,2,0.860829843710934,2,5.828581,5.09085343045111,0.36737106564853,0.150559676575381,0.333423733725192,5.992542,1.11103131238874,5.828581,5.09085343045111,0.36737106564853,0.150559676575381,0.333423733725192,5.992542,1.11103131238874
M059K,1.01663372816214,4,4,6,4,1.02136604287095,4,5.8029685,5.07124781946144,0.0143552929770701,0.0565835283663675,7.85256071934332,6.87578,6.48558783325722,5.8029685,5.07124781946144,0.0143552929770701,0.0565835283663675,7.85256071934332,6.87578,6.48558783325722
NCIH2052,0.707351888193769,5,3,7,6,0.970096384935269,6,5.945795,5.28540221886225,0.526068811667588,2.78450398292957,8.12391445900198,6.5035076,6.74711881638081,5.945795,5.28540221886225,0.526068811667588,2.78450398292957,8.12391445900198,6.5035076,6.74711881638081
HS888T,1.00249844577676,2,2,2,2,1.02640492639287,2,6.1145754,7.98133894414432,1.65992455840238,0.137503523749935,8.32804655627074,6.1145754,6.64630668900955,6.1145754,7.98133894414432,1.65992455840238,0.137503523749935,8.32804655627074,6.1145754,6.64630668900955
SW1990,1.13942028837722,3,3,5,3,1.19292223603829,3,6.34074,3.60050764534579,0.0285691521967709,0.0976107966264223,7.70949742925068,6.737957,6.60688633927592,6.34074,3.60050764534579,0.0285691521967709,0.0976107966264223,7.70949742925068,6.737957,6.60688633927592
MHHCALL4,1.00646709068695,2,2,2,2,1.00187324973175,2,5.9574504,5.16269343221124,0.0143552929770701,0.0285691521967709,1.0496307677246,6.87369,4.02945288578697,5.9574504,5.16269343221124,0.0143552929770701,0.0285691521967709,1.0496307677246,6.87369,4.02945288578697
A4FUK,1.51929286885141,2,3,2,2,1.04978944696079,2,5.7949357,6.12887075946512,3.58736499093646,0.0285691521967709,3.20789285164133,6.096557,3.44493204894218,5.7949357,6.12887075946512,3.58736499093646,0.0285691521967709,3.20789285164133,6.096557,3.44493204894218
OCILY3,1.04167122335864,4,3,5,4,1.03878709756738,4,7.354822,6.27052894238072,1.28095631383106,0.0840642647884745,0.31034012061215,5.9720035,0.333423733725192,7.354822,6.27052894238072,1.28095631383106,0.0840642647884745,0.31034012061215,5.9720035,0.333423733725192
OSRC2,1.30767134853676,1,2,2,2,1.14965421290335,2,7.2230363,4.35684807923652,0.815575428862573,0.238786859587117,6.51506901403224,6.6610656,6.21723071622067,7.2230363,4.35684807923652,0.815575428862573,0.238786859587117,6.51506901403224,6.6610656,6.21723071622067
CORL105,1.18904226731758,2,2,2,2,1.22238606322579,2,5.929791,6.42794133250948,0.782408564927373,0.0285691521967709,7.28946563095822,6.6553516,6.38991092507167,5.929791,6.42794133250948,0.782408564927373,0.0285691521967709,7.28946563095822,6.6553516,6.38991092507167
GA10,1.00222053271699,2,2,2,2,0.984115805960014,2,6.1199784,4.00539998774259,0,0.0285691521967709,0.565597175854225,6.4526944,0.137503523749935,6.1199784,4.00539998774259,0,0.0285691521967709,0.565597175854225,6.4526944,0.137503523749935
SW579,0.89050770548063,3,3,5,4,1.18320495561575,4,5.9866385,5.30414594120295,0.443606651475615,5.22187708107703,8.41193462479118,6.1487308,6.92659251005107,5.9866385,5.30414594120295,0.443606651475615,5.22187708107703,8.41193462479118,6.1487308,6.92659251005107
PANC1,1.11512079658016,2,3,3,4,1.3360740783901,2,6.065443,5.4198759304222,0.0565835283663675,1.61353165291793,8.24312636898951,6.0424256,2.74416109557041,6.065443,5.4198759304222,0.0565835283663675,1.61353165291793,8.24312636898951,6.0424256,2.74416109557041
HS751T,1.02051684769873,2,2,2,2,1.02313746973443,2,6.6405344,6.39403389536778,0.250961573533219,0.124328135002202,6.62643913669732,6.2267013,6.22438762792991,6.6405344,6.39403389536778,0.250961573533219,0.124328135002202,6.62643913669732,6.2267013,6.22438762792991
KASUMI6,0.950724998181175,2,2,2,2,1.42247174883071,2,5.7562227,5.48478262307787,0.0143552929770701,0.0143552929770701,3.5933537709803,8.1885395,4.08576455377831,5.7562227,5.48478262307787,0.0143552929770701,0.0143552929770701,3.5933537709803,8.1885395,4.08576455377831
KE97,0.959862726118777,2,2,2,2,0.949802856386761,2,5.942045,5.14200491598488,0.0840642647884745,0.0426443374084937,1.97452931248388,6.539779,0.782408564927373,5.942045,5.14200491598488,0.0840642647884745,0.0426443374084937,1.97452931248388,6.539779,0.782408564927373
NOMO1,0.458089055491749,2,1,2,2,1.50827552737029,2,6.879093,4.81659970653491,1.13093086982645,0.505890929729957,2.08065766334523,6.1218443,5.57712666130705,6.879093,4.81659970653491,1.13093086982645,0.505890929729957,2.08065766334523,6.1218443,5.57712666130705
RD,1.3279492384768,3,3,3,2,0.938611472876994,3,5.940167,5.85024935828633,0.575312330687437,0.070389327891398,6.35755200461808,6.0682406,7.42785754987693,5.940167,5.85024935828633,0.575312330687437,0.070389327891398,6.35755200461808,6.0682406,7.42785754987693
VMRCRCZ,1.64547031516977,2,3,2,2,1.15789144205333,2,6.7120457,5.30924896081662,0.137503523749935,0.150559676575381,6.5216789516032,6.1515746,3.06004738366994,6.7120457,5.30924896081662,0.137503523749935,0.150559676575381,6.5216789516032,6.1515746,3.06004738366994
JHUEM3,1.05358009900014,2,2,2,2,1.25919350110321,2,6.038041,6.46188866443282,0.526068811667588,2.65764000520782,7.08151006812092,6.0861893,6.63662462054365,6.038041,6.46188866443282,0.526068811667588,2.65764000520782,7.08151006812092,6.0861893,6.63662462054365
CAL62,1.07140207851908,2,2,3,2,1.63455735416768,2,6.7975316,5.73579292798531,1.93357263826102,0.298658315564515,8.21509612097621,6.1931806,6.77834001128552,6.7975316,5.73579292798531,1.93357263826102,0.298658315564515,8.21509612097621,6.1931806,6.77834001128552
TE159T,1.00730459473829,2,2,2,2,0.995159721820083,2,5.806066,6.3892226163559,0.37851162325373,1.10433665981474,7.01245693628882,5.9516344,6.25134038278862,5.806066,6.3892226163559,0.37851162325373,1.10433665981474,7.01245693628882,5.9516344,6.25134038278862
LOUNH91,1.73893017038029,2,4,4,2,0.971980987981352,2,6.3591347,4.55213110825378,0.298658315564515,1.73552217729654,7.75488750216347,7.2108173,7.48107285682775,6.3591347,4.55213110825378,0.298658315564515,1.73552217729654,7.75488750216347,7.2108173,7.48107285682775
NCIH660,0.69795213206523,4,2,4,3,1.27314787789024,2,6.2382135,6.69974594797101,2.94673086014031,3.86987140617771,0.55581615506164,7.93905,3.55826763405574,6.2382135,6.69974594797101,2.94673086014031,3.86987140617771,0.55581615506164,7.93905,3.55826763405574
HS766T,1.26120255691243,2,3,6,3,0.878430468238362,2,6.064581,3.47248777146274,0.124328135002202,4.80219321694183,7.84304166556987,6.030998,5.3305584000308,6.064581,3.47248777146274,0.124328135002202,4.80219321694183,7.84304166556987,6.030998,5.3305584000308
NCIH1618,1.03025395362007,4,3,4,4,0.922614582248644,4,5.851749,7.00943675560809,1.83187724119167,2.33342373372519,0.422233000683048,6.339672,5.0647966459118,5.851749,7.00943675560809,1.83187724119167,2.33342373372519,0.422233000683048,6.339672,5.0647966459118
HS839T,1.00069338746258,2,2,2,2,1.00110965069616,2,5.840715,6.02258974904011,0.7311832415722,0.321928094887362,7.94895120044142,6.2570105,6.27872821293894,5.840715,6.02258974904011,0.7311832415722,0.321928094887362,7.94895120044142,6.2570105,6.27872821293894
SCC9,0.961194301167682,2,3,4,4,1.21411072573572,3,5.8801956,3.97727992349992,0.31034012061215,3.24031432933371,5.08065766334522,7.4696417,5.41717741190639,5.8801956,3.97727992349992,0.31034012061215,3.24031432933371,5.08065766334522,7.4696417,5.41717741190639
L363,1.2967496676982,2,3,2,2,1.2406532902681,2,5.9818525,4.05398016818765,0.250961573533219,0.070389327891398,0.432959407276106,6.403097,0.66902676550963,5.9818525,4.05398016818765,0.250961573533219,0.070389327891398,0.432959407276106,6.403097,0.66902676550963
HS343T,1.00048532075642,2,2,2,2,1.00723477612407,2,5.943921,5.1586601753465,0.0143552929770701,0.956056652412403,7.61316327075907,5.7850275,7.08533966935737,5.943921,5.1586601753465,0.0143552929770701,0.956056652412403,7.61316327075907,5.7850275,7.08533966935737
HS737T,1.01143247060537,2,2,2,2,0.994332315389983,2,6.964399,6.01947953370363,0.565597175854225,0.137503523749935,6.70666868217975,6.5943995,6.20730722344539,6.964399,6.01947953370363,0.565597175854225,0.137503523749935,6.70666868217975,6.5943995,6.20730722344539
NCIH2444,1.75248245409045,1,3,2,1,1.40668568156637,2,5.792595,5.14282184411593,0.895302621333307,3.49697358099828,7.45475167159569,6.566663,7.51601514700366,5.792595,5.14282184411593,0.895302621333307,3.49697358099828,7.45475167159569,6.566663,7.51601514700366
CORL311,1.18747735356275,3,4,6,5,0.945664274216494,3,6.0742483,4.38128337250378,1.53106949272595,3.74738739965272,0.263034405833794,6.7784715,3.38266725274504,6.0742483,4.38128337250378,1.53106949272595,3.74738739965272,0.263034405833794,6.7784715,3.38266725274504
SCC25,0.900563555375555,2,2,2,2,1.59825765081566,2,6.546277,3.23112515787905,0.111031312388744,2.5033487351675,6.4572987888258,6.0864015,5.20398416585599,6.546277,3.23112515787905,0.111031312388744,2.5033487351675,6.4572987888258,6.0864015,5.20398416585599
RCC10RGB,1.29002587219519,4,4,5,4,1.16764361017862,4,6.484138,5.76844901518055,0.0426443374084937,1.62760683812965,4.92029330021101,7.00304,6.06156020910797,6.484138,5.76844901518055,0.0426443374084937,1.62760683812965,4.92029330021101,7.00304,6.06156020910797
HDMYZ,1.17129136613593,3,3,3,2,1.31649313654243,2,6.000676,5.49217365961083,1.56559717585423,0.37851162325373,7.59738218934868,6.0524592,7.17202739908433,6.000676,5.49217365961083,1.56559717585423,0.37851162325373,7.59738218934868,6.0524592,7.17202739908433
BHT101,1.4417289915288,3,7,5,6,1.21790364644717,3,6.513175,5.92884403671257,2.68481873755322,1.09085343045111,6.54070926267143,7.622418,5.17032569441555,6.513175,5.92884403671257,2.68481873755322,1.09085343045111,6.54070926267143,7.622418,5.17032569441555
MFE280,0.808208819506172,3,2,4,2,1.7980086979836,4,5.895303,5.90640961709402,0.400537929583729,2.13093086982645,1.4594316186373,6.1093607,3.29719141656586,5.895303,5.90640961709402,0.400537929583729,2.13093086982645,1.4594316186373,6.1093607,3.29719141656586
KARPAS620,1.30694642258082,4,4,3,3,1.05511481646124,4,6.1679196,4.94438996227009,1.23266075679027,0.321928094887362,0.807354922057604,6.0228114,1.7311832415722,6.1679196,4.94438996227009,1.23266075679027,0.321928094887362,0.807354922057604,6.0228114,1.7311832415722
HS934T,1.00751407962006,2,2,2,2,1.00368043629043,2,6.037382,6.39214566314514,0.565597175854225,0.475084882948783,7.76897825034455,5.990501,6.49697358099828,6.037382,6.39214566314514,0.565597175854225,0.475084882948783,7.76897825034455,5.990501,6.49697358099828
SET2,0.563661134705985,2,1,2,2,1.11349879740903,3,6.0861893,6.55458885167764,0.956056652412403,0.0840642647884745,4.05050169744673,6.43346,5.56833618213375,6.0861893,6.55458885167764,0.956056652412403,0.0840642647884745,4.05050169744673,6.43346,5.56833618213375
HCC1599,1.02562263001743,2,3,3,2,1.22010051027222,1,6.1224656,5.43128865429159,1.11103131238874,4.74792441623844,0.678071905112638,6.277055,2.21101219348551,6.1224656,5.43128865429159,1.11103131238874,4.74792441623844,0.678071905112638,6.277055,2.21101219348551
EOL1,0.944616080325356,3,2,2,2,0.934521654994962,3,5.969703,7.74018551997544,3.1243281350022,0.0840642647884745,2.81352468929781,6.0795913,4.96486066424585,5.969703,7.74018551997544,3.1243281350022,0.0840642647884745,2.81352468929781,6.0795913,4.96486066424585
NMCG1,1.81730428356557,2,4,3,2,0.937896090152014,2,6.078311,5.21839371107679,0.0840642647884745,5.51633038682594,8.37364821133469,7.094447,7.58518790421211,6.078311,5.21839371107679,0.0840642647884745,5.51633038682594,8.37364821133469,7.094447,7.58518790421211
A204,0.990068328646777,2,2,2,2,1.0115726946378,2,6.104756,6.56163163037584,0.070389327891398,3.17312743348066,6.78698834533049,7.1033926,4.57349571549561,6.104756,6.56163163037584,0.070389327891398,3.17312743348066,6.78698834533049,7.1033926,4.57349571549561
COLO320,1.0022900037583,2,2,3,2,1.73965352151338,2,6.1299014,5.51759065774328,0.0143552929770701,1.98913900736823,0.782408564927373,6.015471,3.06350294230616,6.1299014,5.51759065774328,0.0143552929770701,1.98913900736823,0.782408564927373,6.015471,3.06350294230616
