time, species_1, species_2, species_3
6.4, 5.28732e-11, 3.36458e-11, 1.34803e-11
6.5, 5.23668e-11, 3.38169e-11, 1.38157e-11
6.6, 5.1862e-11, 3.3953e-11, 1.41843e-11
6.7, 5.13488e-11, 3.41324e-11, 1.45181e-11
6.8, 5.08557e-11, 3.42387e-11, 1.4905e-11
6.9, 5.03575e-11, 3.43649e-11, 1.5277e-11
7, 4.98593e-11, 3.44877e-11, 1.56522e-11
7.1, 4.93429e-11, 3.46438e-11, 1.60126e-11
7.2, 4.88464e-11, 3.47667e-11, 1.63862e-11
7.3, 4.83748e-11, 3.49228e-11, 1.67017e-11
7.4, 4.79215e-11, 3.50307e-11, 1.70471e-11
7.5, 4.74831e-11, 3.50639e-11, 1.74523e-11
7.6, 4.70215e-11, 3.51918e-11, 1.7786e-11
7.7, 4.65266e-11, 3.53579e-11, 1.81148e-11
7.8, 4.60634e-11, 3.54758e-11, 1.84602e-11
7.9, 4.55569e-11, 3.56219e-11, 1.88205e-11
8, 4.50836e-11, 3.56684e-11, 1.92473e-11
8.1, 4.46303e-11, 3.57448e-11, 1.96243e-11
8.2, 4.42251e-11, 3.57879e-11, 1.99862e-11
8.3, 4.37951e-11, 3.58295e-11, 2.03748e-11
8.4, 4.33484e-11, 3.59075e-11, 2.07435e-11
8.5, 4.28984e-11, 3.60437e-11, 2.10573e-11
8.6, 4.25032e-11, 3.60503e-11, 2.14459e-11
8.7, 4.20714e-11, 3.61433e-11, 2.17846e-11
8.8, 4.16596e-11, 3.61981e-11, 2.21416e-11
8.9, 4.11797e-11, 3.63226e-11, 2.2497e-11
9, 4.07513e-11, 3.63857e-11, 2.28623e-11
9.1, 4.03362e-11, 3.64339e-11, 2.32293e-11
9.2, 3.99393e-11, 3.64073e-11, 2.36527e-11
9.3, 3.95142e-11, 3.64771e-11, 2.40081e-11
9.4, 3.90559e-11, 3.65734e-11, 2.43701e-11
9.5, 3.86457e-11, 3.66049e-11, 2.47487e-11
9.6, 3.82472e-11, 3.66132e-11, 2.51389e-11
9.7, 3.78769e-11, 3.66099e-11, 2.55125e-11
9.8, 3.74966e-11, 3.66232e-11, 2.58795e-11
9.9, 3.71446e-11, 3.66099e-11, 2.62448e-11
10, 3.67693e-11, 3.66016e-11, 2.66284e-11

0, 9.99993e-11, 0, 0
0.1, 9.89465e-11, 1.0478e-12, 4.98162e-15
0.2, 9.79652e-11, 2.01755e-12, 1.66054e-14
0.3, 9.70353e-11, 2.92089e-12, 4.3174e-14
0.4, 9.60373e-11, 3.87736e-12, 8.46875e-14
0.5, 9.50094e-11, 4.8604e-12, 1.29522e-13
0.6, 9.40147e-11, 5.80358e-12, 1.80999e-13
0.7, 9.30965e-11, 6.65046e-12, 2.52402e-13
0.8, 9.22512e-11, 7.42593e-12, 3.22145e-13
0.9, 9.13164e-11, 8.29771e-12, 3.85245e-13
1, 9.04313e-11, 9.09975e-12, 4.68272e-13
1.1, 8.9508e-11, 9.92504e-12, 5.66244e-13
1.2, 8.86213e-11, 1.07055e-11, 6.72518e-13
1.3, 8.77462e-11, 1.14411e-11, 8.12004e-13
1.4, 8.69259e-11, 1.21103e-11, 9.63113e-13
1.5, 8.60392e-11, 1.28908e-11, 1.06939e-12
1.6, 8.51458e-11, 1.36463e-11, 1.20721e-12
1.7, 8.42856e-11, 1.43504e-11, 1.3633e-12
1.8, 8.34122e-11, 1.50677e-11, 1.51939e-12
1.9, 8.25769e-11, 1.57635e-11, 1.65888e-12
2, 8.17566e-11, 1.64144e-11, 1.82825e-12
2.1, 8.09131e-11, 1.70869e-11, 1.99929e-12
2.2, 8.01725e-11, 1.76349e-11, 2.19191e-12
2.3, 7.93655e-11, 1.82394e-11, 2.3945e-12
2.4, 7.85485e-11, 1.88571e-11, 2.59376e-12
2.5, 7.77979e-11, 1.94349e-11, 2.76646e-12
2.6, 7.70241e-11, 1.99813e-11, 2.99395e-12
2.7, 7.62021e-11, 2.05774e-11, 3.21979e-12
2.8, 7.53935e-11, 2.11719e-11, 3.43399e-12
2.9, 7.46861e-11, 2.16783e-11, 3.63492e-12
3, 7.39388e-11, 2.22147e-11, 3.84581e-12
3.1, 7.32331e-11, 2.2673e-11, 4.09323e-12
3.2, 7.2534e-11, 2.3138e-11, 4.32736e-12
3.3, 7.18e-11, 2.36461e-11, 4.5532e-12
3.4, 7.11259e-11, 2.40894e-11, 4.78401e-12
3.5, 7.03886e-11, 2.45976e-11, 5.01317e-12
3.6, 6.96845e-11, 2.50708e-11, 5.24398e-12
3.7, 6.90236e-11, 2.55125e-11, 5.46317e-12
3.8, 6.83079e-11, 2.60057e-11, 5.68569e-12
3.9, 6.76969e-11, 2.6386e-11, 5.9165e-12
4, 6.70326e-11, 2.6728e-11, 6.23865e-12
4.1, 6.63734e-11, 2.71066e-11, 6.51928e-12
4.2, 6.57607e-11, 2.74304e-11, 6.80821e-12
4.3, 6.51546e-11, 2.77692e-11, 7.07556e-12
4.4, 6.45435e-11, 2.80963e-11, 7.35951e-12
4.5, 6.38975e-11, 2.84716e-11, 7.63018e-12
4.6, 6.32782e-11, 2.88203e-11, 7.90084e-12
4.7, 6.26804e-11, 2.91159e-11, 8.20306e-12
4.8, 6.20162e-11, 2.95144e-11, 8.46875e-12
4.9, 6.14333e-11, 2.98382e-11, 8.72779e-12
5, 6.08123e-11, 3.0157e-11, 9.03001e-12
5.1, 6.0251e-11, 3.04144e-11, 9.33389e-12
5.2, 5.97047e-11, 3.06702e-11, 9.62448e-12
5.3, 5.91069e-11, 3.0994e-11, 9.89847e-12
5.4, 5.84626e-11, 3.13277e-11, 1.0209e-11
5.5, 5.78449e-11, 3.16399e-11, 1.05145e-11
5.6, 5.73052e-11, 3.18574e-11, 1.08367e-11
5.7, 5.67091e-11, 3.20982e-11, 1.1192e-11
5.8, 5.61478e-11, 3.23407e-11, 1.15109e-11
5.9, 5.55965e-11, 3.25682e-11, 1.18347e-11
6, 5.50618e-11, 3.2794e-11, 1.21435e-11
6.1, 5.45271e-11, 3.30447e-11, 1.24275e-11
6.2, 5.39559e-11, 3.33204e-11, 1.27231e-11
6.3, 5.3466e-11, 3.34682e-11, 1.30651e-11
6.4, 5.2933e-11, 3.36492e-11, 1.34172e-11
6.5, 5.24033e-11, 3.38351e-11, 1.37609e-11
6.6, 5.1847e-11, 3.40477e-11, 1.41046e-11
6.7, 5.13024e-11, 3.42586e-11, 1.44384e-11
6.8, 5.08308e-11, 3.43599e-11, 1.48087e-11
6.9, 5.03127e-11, 3.45077e-11, 1.5179e-11
7, 4.98029e-11, 3.46588e-11, 1.55377e-11
7.1, 4.93612e-11, 3.4775e-11, 1.58631e-11
7.2, 4.88763e-11, 3.49145e-11, 1.62085e-11
7.3, 4.83931e-11, 3.50623e-11, 1.6544e-11
7.4, 4.78883e-11, 3.51719e-11, 1.69392e-11
7.5, 4.7435e-11, 3.52782e-11, 1.72862e-11
7.6, 4.69534e-11, 3.53877e-11, 1.76582e-11
7.7, 4.64934e-11, 3.55139e-11, 1.79919e-11
7.8, 4.60401e-11, 3.55903e-11, 1.83689e-11
7.9, 4.5537e-11, 3.57265e-11, 1.87359e-11
8, 4.50953e-11, 3.57913e-11, 1.91128e-11
8.1, 4.46369e-11, 3.58842e-11, 1.94781e-11
8.2, 4.42251e-11, 3.59473e-11, 1.98268e-11
8.3, 4.37635e-11, 3.60287e-11, 2.02071e-11
8.4, 4.32969e-11, 3.61533e-11, 2.05492e-11
8.5, 4.28386e-11, 3.62363e-11, 2.09245e-11
8.6, 4.24168e-11, 3.62878e-11, 2.12948e-11
8.7, 4.19984e-11, 3.63741e-11, 2.16269e-11
8.8, 4.15965e-11, 3.64306e-11, 2.19723e-11
8.9, 4.11664e-11, 3.64837e-11, 2.23492e-11
9, 4.07131e-11, 3.65966e-11, 2.26896e-11
9.1, 4.03312e-11, 3.66016e-11, 2.30665e-11
9.2, 3.99393e-11, 3.66564e-11, 2.34036e-11
9.3, 3.95491e-11, 3.66979e-11, 2.37524e-11
9.4, 3.91455e-11, 3.67394e-11, 2.41143e-11
9.5, 3.87669e-11, 3.67627e-11, 2.44697e-11
9.6, 3.83817e-11, 3.67594e-11, 2.48583e-11
9.7, 3.79782e-11, 3.68308e-11, 2.51904e-11
9.8, 3.75298e-11, 3.69237e-11, 2.55457e-11
9.9, 3.71728e-11, 3.69088e-11, 2.59177e-11
10, 3.67909e-11, 3.69055e-11, 2.63029e-11

0, 9.99993e-11, 0, 0
0.1, 9.89465e-11, 1.04946e-12, 3.32108e-15
0.2, 9.79386e-11, 2.03582e-12, 2.49081e-14
0.3, 9.69539e-11, 2.99727e-12, 4.81556e-14
0.4, 9.60223e-11, 3.89729e-12, 7.97059e-14
0.5, 9.50576e-11, 4.83217e-12, 1.09596e-13
0.6, 9.40928e-11, 5.74879e-12, 1.57751e-13
0.7, 9.31629e-11, 6.61393e-12, 2.22512e-13
0.8, 9.22031e-11, 7.50398e-12, 2.92255e-13
0.9, 9.12665e-11, 8.34919e-12, 3.83585e-13
1, 9.03449e-11, 9.17946e-12, 4.74914e-13
1.1, 8.94781e-11, 9.94829e-12, 5.72886e-13
1.2, 8.86595e-11, 1.06524e-11, 6.87463e-13
1.3, 8.7806e-11, 1.13681e-11, 8.25288e-13
1.4, 8.68877e-11, 1.21867e-11, 9.2492e-13
1.5, 8.59877e-11, 1.29688e-11, 1.04282e-12
1.6, 8.51093e-11, 1.37293e-11, 1.16072e-12
1.7, 8.42624e-11, 1.44351e-11, 1.30186e-12
1.8, 8.33906e-11, 1.51308e-11, 1.47788e-12
1.9, 8.25089e-11, 1.58648e-11, 1.62567e-12
2, 8.16969e-11, 1.65091e-11, 1.79338e-12
2.1, 8.08699e-11, 1.71667e-11, 1.96276e-12
2.2, 8.00131e-11, 1.7889e-11, 2.09726e-12
2.3, 7.92758e-11, 1.84436e-11, 2.27992e-12
2.4, 7.85518e-11, 1.90032e-11, 2.44431e-12
2.5, 7.77614e-11, 1.95877e-11, 2.65022e-12
2.6, 7.69477e-11, 2.02303e-11, 2.82126e-12
2.7, 7.62486e-11, 2.06837e-11, 3.06702e-12
2.8, 7.54665e-11, 2.12649e-11, 3.26794e-12
2.9, 7.47209e-11, 2.17713e-11, 3.50706e-12
3, 7.39903e-11, 2.22844e-11, 3.72459e-12
3.1, 7.32447e-11, 2.28075e-11, 3.9471e-12
3.2, 7.24477e-11, 2.33837e-11, 4.16795e-12
3.3, 7.17386e-11, 2.38337e-11, 4.427e-12
3.4, 7.10578e-11, 2.42522e-11, 4.68936e-12
3.5, 7.03139e-11, 2.4752e-11, 4.93346e-12
3.6, 6.96231e-11, 2.51887e-11, 5.18752e-12
3.7, 6.89755e-11, 2.55623e-11, 5.46151e-12
3.8, 6.83013e-11, 2.60074e-11, 5.69067e-12
3.9, 6.76421e-11, 2.6366e-11, 5.99122e-12
4, 6.69679e-11, 2.6748e-11, 6.28348e-12
4.1, 6.63219e-11, 2.71166e-11, 6.56079e-12
4.2, 6.56727e-11, 2.74587e-11, 6.86799e-12
4.3, 6.49852e-11, 2.78589e-11, 7.15526e-12
4.4, 6.43392e-11, 2.81943e-11, 7.46578e-12
4.5, 6.37049e-11, 2.85762e-11, 7.71819e-12
4.6, 6.30208e-11, 2.89631e-11, 8.01542e-12
4.7, 6.23881e-11, 2.93069e-11, 8.30436e-12
4.8, 6.17621e-11, 2.96406e-11, 8.59661e-12
4.9, 6.11477e-11, 2.99644e-11, 8.8872e-12
5, 6.05665e-11, 3.02783e-11, 9.15455e-12
5.1, 5.9992e-11, 3.05772e-11, 9.4302e-12
5.2, 5.94141e-11, 3.08794e-11, 9.70585e-12
5.3, 5.88445e-11, 3.11633e-11, 9.99146e-12
5.4, 5.82949e-11, 3.1424e-11, 1.02804e-11
5.5, 5.77237e-11, 3.16864e-11, 1.05893e-11
5.6, 5.71408e-11, 3.19521e-11, 1.09064e-11
5.7, 5.66543e-11, 3.21032e-11, 1.12418e-11
5.8, 5.60664e-11, 3.23805e-11, 1.15524e-11
5.9, 5.55417e-11, 3.253e-11, 1.19277e-11
6, 5.49655e-11, 3.27973e-11, 1.22365e-11
6.1, 5.43926e-11, 3.30564e-11, 1.25504e-11
6.2, 5.3838e-11, 3.32672e-11, 1.28941e-11
6.3, 5.33398e-11, 3.341e-11, 1.32494e-11
6.4, 5.27753e-11, 3.36359e-11, 1.35882e-11
6.5, 5.22273e-11, 3.38385e-11, 1.39336e-11
6.6, 5.16992e-11, 3.40294e-11, 1.42707e-11
6.7, 5.12077e-11, 3.41739e-11, 1.46177e-11
6.8, 5.07361e-11, 3.4335e-11, 1.49282e-11
6.9, 5.02463e-11, 3.44844e-11, 1.52687e-11
7, 4.97697e-11, 3.46139e-11, 1.56157e-11
7.1, 4.92815e-11, 3.47318e-11, 1.5986e-11
7.2, 4.87651e-11, 3.49095e-11, 1.63248e-11
7.3, 4.82835e-11, 3.50623e-11, 1.66535e-11
7.4, 4.78185e-11, 3.51802e-11, 1.70006e-11
7.5, 4.73005e-11, 3.53645e-11, 1.73344e-11
7.6, 4.68289e-11, 3.54475e-11, 1.77229e-11
7.7, 4.6344e-11, 3.5592e-11, 1.80633e-11
7.8, 4.58674e-11, 3.56916e-11, 1.84403e-11
7.9, 4.54307e-11, 3.57879e-11, 1.87807e-11
8, 4.50056e-11, 3.58295e-11, 1.91643e-11
8.1, 4.4539e-11, 3.5866e-11, 1.95944e-11
8.2, 4.41172e-11, 3.59291e-11, 1.9953e-11
8.3, 4.36091e-11, 3.60968e-11, 2.02934e-11
8.4, 4.3189e-11, 3.61865e-11, 2.06239e-11
8.5, 4.27605e-11, 3.62678e-11, 2.09709e-11
8.6, 4.23305e-11, 3.63326e-11, 2.13363e-11
8.7, 4.19353e-11, 3.63525e-11, 2.17115e-11
8.8, 4.15666e-11, 3.63891e-11, 2.20437e-11
8.9, 4.11797e-11, 3.63974e-11, 2.24223e-11
9, 4.07978e-11, 3.64306e-11, 2.2771e-11
9.1, 4.04225e-11, 3.64106e-11, 2.31662e-11
9.2, 4.00024e-11, 3.64156e-11, 2.35813e-11
9.3, 3.9569e-11, 3.64837e-11, 2.39466e-11
9.4, 3.91572e-11, 3.65153e-11, 2.43269e-11
9.5, 3.87686e-11, 3.65335e-11, 2.46972e-11
9.6, 3.838e-11, 3.65568e-11, 2.50625e-11
9.7, 3.79998e-11, 3.65833e-11, 2.54162e-11
9.8, 3.76527e-11, 3.65651e-11, 2.57815e-11
9.9, 3.72691e-11, 3.65352e-11, 2.6195e-11
10, 3.68922e-11, 3.65285e-11, 2.65786e-11

0, 9.99993e-11, 0, 0
0.1, 9.89997e-11, 9.91342e-13, 8.3027e-15
0.2, 9.79834e-11, 1.98933e-12, 2.65686e-14
0.3, 9.69888e-11, 2.96406e-12, 4.64951e-14
0.4, 9.60672e-11, 3.85577e-12, 7.63848e-14
0.5, 9.50725e-11, 4.8056e-12, 1.21219e-13
0.6, 9.41343e-11, 5.69897e-12, 1.66054e-13
0.7, 9.31728e-11, 6.594e-12, 2.32475e-13
0.8, 9.22214e-11, 7.48073e-12, 2.97236e-13
0.9, 9.13745e-11, 8.25122e-12, 3.73621e-13
1, 9.04612e-11, 9.07983e-12, 4.58309e-13
1.1, 8.95495e-11, 9.89681e-12, 5.5296e-13
1.2, 8.86645e-11, 1.07022e-11, 6.32665e-13
1.3, 8.78442e-11, 1.14328e-11, 7.22334e-13
1.4, 8.70322e-11, 1.21369e-11, 8.3027e-13
1.5, 8.61172e-11, 1.29306e-11, 9.51489e-13
1.6, 8.52786e-11, 1.36214e-11, 1.09928e-12
1.7, 8.44085e-11, 1.43653e-11, 1.22548e-12
1.8, 8.35882e-11, 1.50345e-11, 1.37659e-12
1.9, 8.27912e-11, 1.56871e-11, 1.52105e-12
2, 8.19742e-11, 1.63596e-11, 1.66552e-12
2.1, 8.10775e-11, 1.70969e-11, 1.82493e-12
2.2, 8.02372e-11, 1.77711e-11, 1.99099e-12
2.3, 7.9412e-11, 1.83921e-11, 2.19523e-12
2.4, 7.86465e-11, 1.89766e-11, 2.37623e-12
2.5, 7.78361e-11, 1.95877e-11, 2.5755e-12
2.6, 7.70424e-11, 2.02005e-11, 2.75649e-12
2.7, 7.62254e-11, 2.08032e-11, 2.9707e-12
2.8, 7.54599e-11, 2.13761e-11, 3.16333e-12
2.9, 7.47043e-11, 2.19175e-11, 3.37754e-12
3, 7.39405e-11, 2.24787e-11, 3.58012e-12
3.1, 7.32514e-11, 2.2932e-11, 3.81592e-12
3.2, 7.25141e-11, 2.34285e-11, 4.0567e-12
3.3, 7.1805e-11, 2.39001e-11, 4.29415e-12
3.4, 7.10694e-11, 2.43883e-11, 4.54157e-12
3.5, 7.03388e-11, 2.48848e-11, 4.77571e-12
3.6, 6.96314e-11, 2.53249e-11, 5.04306e-12
3.7, 6.89373e-11, 2.57765e-11, 5.2855e-12
3.8, 6.82731e-11, 2.61336e-11, 5.5927e-12
3.9, 6.76039e-11, 2.65155e-11, 5.87997e-12
4, 6.69496e-11, 2.69124e-11, 6.13735e-12
4.1, 6.63186e-11, 2.73076e-11, 6.37315e-12
4.2, 6.57175e-11, 2.76579e-11, 6.62389e-12
4.3, 6.505e-11, 2.80349e-11, 6.91448e-12
4.4, 6.43974e-11, 2.84118e-11, 7.19013e-12
4.5, 6.37564e-11, 2.87522e-11, 7.49069e-12
4.6, 6.31237e-11, 2.91126e-11, 7.76302e-12
4.7, 6.24396e-11, 2.94928e-11, 8.0669e-12
4.8, 6.1782e-11, 2.98698e-11, 8.34753e-12
4.9, 6.11361e-11, 3.02135e-11, 8.64975e-12
5, 6.05449e-11, 3.05074e-11, 8.94698e-12
5.1, 5.99737e-11, 3.07598e-11, 9.26581e-12
5.2, 5.93311e-11, 3.10919e-11, 9.57633e-12
5.3, 5.87067e-11, 3.13726e-11, 9.92006e-12
5.4, 5.80956e-11, 3.16615e-11, 1.02422e-11
5.5, 5.75128e-11, 3.19089e-11, 1.05776e-11
5.6, 5.7008e-11, 3.21314e-11, 1.08599e-11
5.7, 5.64716e-11, 3.23407e-11, 1.11871e-11
5.8, 5.58771e-11, 3.26578e-11, 1.14644e-11
5.9, 5.52943e-11, 3.29351e-11, 1.17699e-11
6, 5.47613e-11, 3.31261e-11, 1.2112e-11
6.1, 5.42166e-11, 3.33254e-11, 1.24574e-11
6.2, 5.36786e-11, 3.35695e-11, 1.27513e-11
6.3, 5.32037e-11, 3.37837e-11, 1.3012e-11
6.4, 5.27337e-11, 3.38966e-11, 1.3369e-11
6.5, 5.22273e-11, 3.40643e-11, 1.37077e-11
6.6, 5.16644e-11, 3.42785e-11, 1.40565e-11
6.7, 5.11429e-11, 3.44695e-11, 1.43869e-11
6.8, 5.06415e-11, 3.46372e-11, 1.47207e-11
6.9, 5.01616e-11, 3.47385e-11, 1.50993e-11
7, 4.96534e-11, 3.49062e-11, 1.54397e-11
7.1, 4.91636e-11, 3.50722e-11, 1.57635e-11
7.2, 4.86704e-11, 3.51918e-11, 1.61371e-11
7.3, 4.81805e-11, 3.53711e-11, 1.64476e-11
7.4, 4.77521e-11, 3.54425e-11, 1.68047e-11
7.5, 4.72506e-11, 3.5592e-11, 1.71567e-11
7.6, 4.67425e-11, 3.57747e-11, 1.74822e-11
7.7, 4.62991e-11, 3.58693e-11, 1.78309e-11
7.8, 4.58458e-11, 3.59407e-11, 1.82128e-11
7.9, 4.53692e-11, 3.60503e-11, 1.85798e-11
8, 4.49475e-11, 3.60985e-11, 1.89534e-11
8.1, 4.4544e-11, 3.61283e-11, 1.9327e-11
8.2, 4.41039e-11, 3.62379e-11, 1.96575e-11
8.3, 4.36273e-11, 3.63276e-11, 2.00444e-11
8.4, 4.31657e-11, 3.6414e-11, 2.04196e-11
8.5, 4.27639e-11, 3.64704e-11, 2.0765e-11
8.6, 4.23504e-11, 3.6482e-11, 2.11669e-11
8.7, 4.19436e-11, 3.65402e-11, 2.15156e-11
8.8, 4.15218e-11, 3.66348e-11, 2.18427e-11
8.9, 4.11083e-11, 3.67029e-11, 2.21881e-11
9, 4.06284e-11, 3.68075e-11, 2.25634e-11
9.1, 4.02481e-11, 3.68108e-11, 2.29403e-11
9.2, 3.98413e-11, 3.6844e-11, 2.3314e-11
9.3, 3.94312e-11, 3.68789e-11, 2.36892e-11
9.4, 3.90741e-11, 3.68308e-11, 2.40944e-11
9.5, 3.86225e-11, 3.68972e-11, 2.44797e-11
9.6, 3.82655e-11, 3.6864e-11, 2.48699e-11
9.7, 3.78703e-11, 3.69121e-11, 2.52169e-11
9.8, 3.7475e-11, 3.69669e-11, 2.55574e-11
9.9, 3.70881e-11, 3.69736e-11, 2.59376e-11
10, 3.67195e-11, 3.69404e-11, 2.63395e-11

0, 9.99993e-11, 0, 0
0.1, 9.89432e-11, 1.04946e-12, 6.64216e-15
0.2, 9.79203e-11, 2.05077e-12, 2.82292e-14
0.3, 9.69572e-11, 2.97236e-12, 6.97426e-14
0.4, 9.60423e-11, 3.86407e-12, 9.29902e-14
0.5, 9.50974e-11, 4.76741e-12, 1.34504e-13
0.6, 9.4204e-11, 5.6093e-12, 1.8598e-13
0.7, 9.32376e-11, 6.52758e-12, 2.34136e-13
0.8, 9.23459e-11, 7.33792e-12, 3.15502e-13
0.9, 9.1333e-11, 8.30602e-12, 3.60337e-13
1, 9.03483e-11, 9.19773e-12, 4.53327e-13
1.1, 8.94466e-11, 1.00014e-11, 5.51299e-13
1.2, 8.85881e-11, 1.07586e-11, 6.52592e-13
1.3, 8.77495e-11, 1.1481e-11, 7.6883e-13
1.4, 8.68595e-11, 1.22631e-11, 8.76765e-13
1.5, 8.60093e-11, 1.3002e-11, 9.88021e-13
1.6, 8.51259e-11, 1.37376e-11, 1.13581e-12
1.7, 8.43305e-11, 1.43902e-11, 1.27862e-12
1.8, 8.34803e-11, 1.50993e-11, 1.41976e-12
1.9, 8.2665e-11, 1.57768e-11, 1.55759e-12
2, 8.18247e-11, 1.64427e-11, 1.73194e-12
2.1, 8.10011e-11, 1.71002e-11, 1.898e-12
2.2, 8.01592e-11, 1.77561e-11, 2.08398e-12
2.3, 7.93871e-11, 1.83689e-11, 2.24339e-12
2.4, 7.86348e-11, 1.89501e-11, 2.41442e-12
2.5, 7.78677e-11, 1.95246e-11, 2.60705e-12
2.6, 7.71486e-11, 2.00261e-11, 2.82458e-12
2.7, 7.63566e-11, 2.06056e-11, 3.03713e-12
2.8, 7.55097e-11, 2.12433e-11, 3.24635e-12
2.9, 7.48471e-11, 2.16966e-11, 3.45558e-12
3, 7.40335e-11, 2.22994e-11, 3.66647e-12
3.1, 7.3253e-11, 2.2859e-11, 3.88732e-12
3.2, 7.24825e-11, 2.34036e-11, 4.11316e-12
3.3, 7.17536e-11, 2.39101e-11, 4.33567e-12
3.4, 7.09814e-11, 2.44e-11, 4.61796e-12
3.5, 7.02491e-11, 2.48948e-11, 4.85542e-12
3.6, 6.96198e-11, 2.52502e-11, 5.12941e-12
3.7, 6.89489e-11, 2.56337e-11, 5.41668e-12
3.8, 6.82648e-11, 2.60422e-11, 5.69233e-12
3.9, 6.75624e-11, 2.64989e-11, 5.93809e-12
4, 6.68533e-11, 2.68991e-11, 6.24695e-12
4.1, 6.61824e-11, 2.72876e-11, 6.52924e-12
4.2, 6.55199e-11, 2.7648e-11, 6.83146e-12
4.3, 6.48955e-11, 2.80249e-11, 7.07888e-12
4.4, 6.4321e-11, 2.83022e-11, 7.37611e-12
4.5, 6.37132e-11, 2.8636e-11, 7.6501e-12
4.6, 6.30208e-11, 2.90644e-11, 7.91413e-12
4.7, 6.24047e-11, 2.94364e-11, 8.15823e-12
4.8, 6.17654e-11, 2.97735e-11, 8.46045e-12
4.9, 6.11626e-11, 3.00607e-11, 8.77595e-12
5, 6.05599e-11, 3.03513e-11, 9.08813e-12
5.1, 5.99488e-11, 3.06901e-11, 9.36046e-12
5.2, 5.93078e-11, 3.09857e-11, 9.70585e-12
5.3, 5.87333e-11, 3.12596e-11, 1.00064e-11
5.4, 5.81222e-11, 3.15502e-11, 1.03269e-11
5.5, 5.75277e-11, 3.17977e-11, 1.06739e-11
5.6, 5.69681e-11, 3.207e-11, 1.09612e-11
5.7, 5.63853e-11, 3.2349e-11, 1.12651e-11
5.8, 5.58688e-11, 3.25183e-11, 1.16121e-11
5.9, 5.52644e-11, 3.27724e-11, 1.19625e-11
6, 5.47098e-11, 3.2965e-11, 1.23245e-11
6.1, 5.42066e-11, 3.31278e-11, 1.26649e-11
6.2, 5.36371e-11, 3.33968e-11, 1.29655e-11
6.3, 5.31339e-11, 3.35462e-11, 1.33192e-11
6.4, 5.26125e-11, 3.37438e-11, 1.3643e-11
6.5, 5.20944e-11, 3.38933e-11, 1.40116e-11
6.6, 5.15581e-11, 3.40925e-11, 1.43487e-11
6.7, 5.09669e-11, 3.43599e-11, 1.46725e-11
6.8, 5.04223e-11, 3.4589e-11, 1.4988e-11
6.9, 4.9954e-11, 3.47401e-11, 1.53052e-11
7, 4.94691e-11, 3.48896e-11, 1.56406e-11
7.1, 4.89394e-11, 3.5049e-11, 1.60109e-11
7.2, 4.84446e-11, 3.51769e-11, 1.63779e-11
7.3, 4.7958e-11, 3.52914e-11, 1.67499e-11
7.4, 4.74549e-11, 3.54359e-11, 1.71085e-11
7.5, 4.69534e-11, 3.55854e-11, 1.74606e-11
7.6, 4.64635e-11, 3.57248e-11, 1.78109e-11
7.7, 4.60069e-11, 3.58245e-11, 1.8168e-11
7.8, 4.55718e-11, 3.58842e-11, 1.85432e-11
7.9, 4.51368e-11, 3.59772e-11, 1.88853e-11
8, 4.47167e-11, 3.60536e-11, 1.9229e-11
8.1, 4.4265e-11, 3.60951e-11, 1.96392e-11
8.2, 4.38499e-11, 3.61649e-11, 1.99846e-11
8.3, 4.34397e-11, 3.62379e-11, 2.03217e-11
8.4, 4.29731e-11, 3.63558e-11, 2.06704e-11
8.5, 4.25115e-11, 3.64439e-11, 2.1044e-11
8.6, 4.20897e-11, 3.64671e-11, 2.14425e-11
8.7, 4.16862e-11, 3.65219e-11, 2.17913e-11
8.8, 4.12478e-11, 3.65916e-11, 2.21599e-11
8.9, 4.0826e-11, 3.65983e-11, 2.2575e-11
9, 4.04325e-11, 3.66581e-11, 2.29088e-11
9.1, 4.00505e-11, 3.66846e-11, 2.32642e-11
9.2, 3.96968e-11, 3.66647e-11, 2.36378e-11
9.3, 3.93265e-11, 3.66481e-11, 2.40247e-11
9.4, 3.89413e-11, 3.66697e-11, 2.43883e-11
9.5, 3.86042e-11, 3.66348e-11, 2.47603e-11
9.6, 3.8214e-11, 3.66431e-11, 2.51422e-11
9.7, 3.78354e-11, 3.66531e-11, 2.55109e-11
9.8, 3.74385e-11, 3.66614e-11, 2.58994e-11
9.9, 3.70333e-11, 3.67278e-11, 2.62382e-11
10, 3.67145e-11, 3.67328e-11, 2.6552e-11

0, 9.99993e-11, 0, 0
0.1, 9.90179e-11, 9.76397e-13, 4.98162e-15
0.2, 9.80349e-11, 1.95445e-12, 9.96323e-15
0.3, 9.71482e-11, 2.81295e-12, 3.81924e-14
0.4, 9.6195e-11, 3.72625e-12, 7.80453e-14
0.5, 9.52618e-11, 4.62626e-12, 1.11256e-13
0.6, 9.43385e-11, 5.50635e-12, 1.5443e-13
0.7, 9.34286e-11, 6.35488e-12, 2.1587e-13
0.8, 9.2512e-11, 7.20674e-12, 2.80631e-13
0.9, 9.15505e-11, 8.07354e-12, 3.75282e-13
1, 9.06721e-11, 8.8789e-12, 4.48346e-13
1.1, 8.98235e-11, 9.61618e-12, 5.59602e-13
1.2, 8.88903e-11, 1.04465e-11, 6.62555e-13
1.3, 8.80036e-11, 1.1207e-11, 7.88756e-13
1.4, 8.71052e-11, 1.19908e-11, 9.03333e-13
